"AUC","Master.ID","Cell.Line"
15.743,25393,"SNU1272"
14.884,26870,"SNU1272"
14.36,26914,"SNU1272"
14.246,26972,"SNU1272"
14.063,27894,"SNU1272"
12.943,28172,"SNU1272"
14.895,29985,"SNU1272"
12.834,32372,"SNU1272"
12.993,32653,"SNU1272"
13.418,33166,"SNU1272"
11.442,36599,"SNU1272"
9.7136,37190,"SNU1272"
14.463,39782,"SNU1272"
14.987,44503,"SNU1272"
14.687,44511,"SNU1272"
13.681,45093,"SNU1272"
14.117,46792,"SNU1272"
14.808,48589,"SNU1272"
14.541,50140,"SNU1272"
15,50715,"SNU1272"
14.746,50727,"SNU1272"
13.091,50747,"SNU1272"
14.851,50753,"SNU1272"
15.244,52123,"SNU1272"
13.719,52430,"SNU1272"
14.309,52576,"SNU1272"
13.986,58455,"SNU1272"
13.641,58472,"SNU1272"
14.887,61775,"SNU1272"
14.591,142931,"SNU1272"
15.284,345041,"SNU1272"
13.484,348997,"SNU1272"
13.593,350548,"SNU1272"
13.502,375256,"SNU1272"
11.966,375264,"SNU1272"
14.882,375354,"SNU1272"
14.68,375366,"SNU1272"
15.83,375390,"SNU1272"
11.988,375435,"SNU1272"
14.089,375447,"SNU1272"
14.588,375487,"SNU1272"
13.636,375496,"SNU1272"
15,375560,"SNU1272"
13.907,375564,"SNU1272"
14.569,375594,"SNU1272"
15,375596,"SNU1272"
14.301,397964,"SNU1272"
14.658,402775,"SNU1272"
13.512,404452,"SNU1272"
12.366,404566,"SNU1272"
13.994,410270,"SNU1272"
14.569,410703,"SNU1272"
14.879,414479,"SNU1272"
14.871,415688,"SNU1272"
14.216,416842,"SNU1272"
14.879,417262,"SNU1272"
14.915,429535,"SNU1272"
14.895,437263,"SNU1272"
14.558,437906,"SNU1272"
13.605,438564,"SNU1272"
14.888,438691,"SNU1272"
15.302,438776,"SNU1272"
14.363,442141,"SNU1272"
14.706,447732,"SNU1272"
15.357,449707,"SNU1272"
14.52,452570,"SNU1272"
13.409,463198,"SNU1272"
13.921,596868,"SNU1272"
14.877,600054,"SNU1272"
14.648,608062,"SNU1272"
14.469,18311,"SNU308"
15.708,23256,"SNU308"
13.988,25036,"SNU308"
15.308,25393,"SNU308"
15.601,26870,"SNU308"
14.568,26914,"SNU308"
14.211,26972,"SNU308"
13.738,27894,"SNU308"
14.183,28172,"SNU308"
13.676,32372,"SNU308"
16.805,32653,"SNU308"
12.862,33166,"SNU308"
9.7648,36599,"SNU308"
5.5746,37190,"SNU308"
14.602,39782,"SNU308"
13.501,44503,"SNU308"
14.258,44511,"SNU308"
13.458,45093,"SNU308"
13.683,46792,"SNU308"
14.483,48589,"SNU308"
14.581,50140,"SNU308"
14.821,50715,"SNU308"
14.828,50727,"SNU308"
14.252,50747,"SNU308"
14.743,50753,"SNU308"
14.899,52123,"SNU308"
14.303,52430,"SNU308"
14.379,52576,"SNU308"
14.659,58455,"SNU308"
13.491,58472,"SNU308"
15,61775,"SNU308"
14.097,142931,"SNU308"
14.378,345041,"SNU308"
15.624,348997,"SNU308"
14.328,350548,"SNU308"
13.631,375256,"SNU308"
10.013,375264,"SNU308"
13.788,375354,"SNU308"
16.065,375366,"SNU308"
14.55,375390,"SNU308"
13.486,375435,"SNU308"
13.767,375447,"SNU308"
15.394,375487,"SNU308"
14.068,375496,"SNU308"
15.562,375560,"SNU308"
12.131,375564,"SNU308"
12.36,375594,"SNU308"
14.874,375596,"SNU308"
15.722,397964,"SNU308"
15.401,402775,"SNU308"
14.566,404452,"SNU308"
10.596,404566,"SNU308"
14.677,410270,"SNU308"
15.455,410703,"SNU308"
14.978,414479,"SNU308"
15.451,415688,"SNU308"
15.924,416842,"SNU308"
15.615,417262,"SNU308"
16.56,429535,"SNU308"
16.385,437263,"SNU308"
15.877,437906,"SNU308"
14.833,438564,"SNU308"
15.692,438691,"SNU308"
14.369,438776,"SNU308"
14.249,442141,"SNU308"
14.999,447732,"SNU308"
14.524,449707,"SNU308"
15.806,452570,"SNU308"
14.663,463198,"SNU308"
14.118,596868,"SNU308"
15,600054,"SNU308"
14.717,608062,"SNU308"
13.732,18311,"SNU478"
14.709,23256,"SNU478"
12.871,25036,"SNU478"
15.429,25393,"SNU478"
15,26870,"SNU478"
14.155,26914,"SNU478"
14.005,26972,"SNU478"
13.566,27894,"SNU478"
9.5171,28172,"SNU478"
15.769,29985,"SNU478"
11.228,32653,"SNU478"
12.468,33166,"SNU478"
6.602,36599,"SNU478"
5.8126,37190,"SNU478"
12.281,39782,"SNU478"
12.232,44503,"SNU478"
13.345,44511,"SNU478"
12.787,45093,"SNU478"
11.206,48589,"SNU478"
13.711,50140,"SNU478"
13.395,50715,"SNU478"
11.602,50727,"SNU478"
15.332,50747,"SNU478"
14.538,50753,"SNU478"
12.154,52123,"SNU478"
15,52576,"SNU478"
14.263,58455,"SNU478"
13.785,58472,"SNU478"
14.529,61775,"SNU478"
15.457,345041,"SNU478"
9.3752,348997,"SNU478"
14.186,350548,"SNU478"
9.2615,375256,"SNU478"
10.436,375264,"SNU478"
14.15,375354,"SNU478"
14.145,375366,"SNU478"
15,375390,"SNU478"
14.368,375435,"SNU478"
13.318,375447,"SNU478"
15.808,375487,"SNU478"
12.452,375496,"SNU478"
15.233,375560,"SNU478"
11.507,375564,"SNU478"
11.749,375594,"SNU478"
13.783,375596,"SNU478"
14.718,397964,"SNU478"
15.215,402775,"SNU478"
14.41,404452,"SNU478"
9.3007,404566,"SNU478"
14.625,410270,"SNU478"
14.853,410703,"SNU478"
15.899,414479,"SNU478"
15,415688,"SNU478"
13.52,416842,"SNU478"
15.441,417262,"SNU478"
15.501,429535,"SNU478"
15.283,437263,"SNU478"
14.605,437906,"SNU478"
14.83,438564,"SNU478"
15.53,438691,"SNU478"
15.699,438776,"SNU478"
14.597,442141,"SNU478"
15,447732,"SNU478"
14.684,449707,"SNU478"
14.604,452570,"SNU478"
14.715,463198,"SNU478"
14.554,596868,"SNU478"
15.072,600054,"SNU478"
15.274,608062,"SNU478"
14.383,18311,"BHT101"
15,23256,"BHT101"
14.967,25036,"BHT101"
14.981,25393,"BHT101"
15.929,26870,"BHT101"
14.254,26914,"BHT101"
15.97,26972,"BHT101"
13.368,27894,"BHT101"
10.613,28172,"BHT101"
15.211,29985,"BHT101"
14.098,32372,"BHT101"
14.752,32653,"BHT101"
14.14,33166,"BHT101"
6.9524,36599,"BHT101"
4.0735,37190,"BHT101"
13.275,39782,"BHT101"
14.359,44503,"BHT101"
14.371,44511,"BHT101"
12.875,45093,"BHT101"
12.88,48589,"BHT101"
15.023,50140,"BHT101"
14.635,50715,"BHT101"
15.331,50727,"BHT101"
13.54,50747,"BHT101"
13.859,50753,"BHT101"
13.009,52123,"BHT101"
13.958,52430,"BHT101"
14.269,52576,"BHT101"
15,58455,"BHT101"
13.836,58472,"BHT101"
14.923,61775,"BHT101"
14.926,142931,"BHT101"
13.792,345041,"BHT101"
13.188,348997,"BHT101"
14.929,350548,"BHT101"
11.737,375256,"BHT101"
9.7963,375264,"BHT101"
14.231,375354,"BHT101"
14.966,375366,"BHT101"
15.904,375390,"BHT101"
12.49,375435,"BHT101"
14.523,375447,"BHT101"
15,375487,"BHT101"
13.893,375496,"BHT101"
16.24,375560,"BHT101"
13.254,375564,"BHT101"
11.472,375594,"BHT101"
15.364,375596,"BHT101"
14.681,397964,"BHT101"
14.875,402775,"BHT101"
14.687,404452,"BHT101"
8.5726,404566,"BHT101"
13.446,410270,"BHT101"
14.653,410703,"BHT101"
14.726,414479,"BHT101"
14.806,415688,"BHT101"
14.999,416842,"BHT101"
14.699,417262,"BHT101"
14.93,429535,"BHT101"
14.655,437263,"BHT101"
14.702,437906,"BHT101"
15,438564,"BHT101"
15.135,438691,"BHT101"
14.984,438776,"BHT101"
14.704,442141,"BHT101"
14.8,447732,"BHT101"
15,449707,"BHT101"
15.636,452570,"BHT101"
14.992,463198,"BHT101"
14.446,596868,"BHT101"
14.923,600054,"BHT101"
15,608062,"BHT101"
12.697,18311,"CAL148"
15.35,23256,"CAL148"
14.686,25036,"CAL148"
14.236,25393,"CAL148"
16.472,26870,"CAL148"
14.681,26972,"CAL148"
13.961,27894,"CAL148"
9.605,28172,"CAL148"
14.757,29985,"CAL148"
14.167,32653,"CAL148"
4.8796,36599,"CAL148"
4.0149,37190,"CAL148"
12.57,39782,"CAL148"
14.342,44511,"CAL148"
12.028,45093,"CAL148"
14.131,46792,"CAL148"
12.545,50715,"CAL148"
13.388,50727,"CAL148"
14.061,50747,"CAL148"
13.873,50753,"CAL148"
11.421,52123,"CAL148"
13.52,52430,"CAL148"
13.832,52576,"CAL148"
14.248,58455,"CAL148"
14.097,58472,"CAL148"
14.162,61775,"CAL148"
13.05,142931,"CAL148"
14.961,345041,"CAL148"
13.636,350548,"CAL148"
9.6195,375264,"CAL148"
13.286,375354,"CAL148"
13.73,375390,"CAL148"
13.371,375447,"CAL148"
15.19,375487,"CAL148"
12.587,375496,"CAL148"
15.639,375560,"CAL148"
11.501,375594,"CAL148"
14.277,375596,"CAL148"
15.326,397964,"CAL148"
14.707,404452,"CAL148"
8.9279,404566,"CAL148"
14.569,410270,"CAL148"
14.724,410703,"CAL148"
13.036,414479,"CAL148"
14.788,415688,"CAL148"
15.422,416842,"CAL148"
14.437,417262,"CAL148"
14.57,429535,"CAL148"
14.85,437263,"CAL148"
15.663,437906,"CAL148"
13.923,438564,"CAL148"
14.288,438691,"CAL148"
14.914,438776,"CAL148"
14.816,442141,"CAL148"
15.047,447732,"CAL148"
14.449,449707,"CAL148"
16.126,452570,"CAL148"
14.604,463198,"CAL148"
13.599,596868,"CAL148"
14.356,600054,"CAL148"
13.637,608062,"CAL148"
13.943,18311,"CAL51"
15.851,23256,"CAL51"
14.505,25036,"CAL51"
14.774,25393,"CAL51"
16.331,26870,"CAL51"
14.468,26914,"CAL51"
13.953,26972,"CAL51"
13.068,27894,"CAL51"
9.0199,28172,"CAL51"
14.771,29985,"CAL51"
13.466,32372,"CAL51"
13.595,32653,"CAL51"
13.51,33166,"CAL51"
5.7448,36599,"CAL51"
4.3334,37190,"CAL51"
14.975,39782,"CAL51"
11.642,44503,"CAL51"
14.034,44511,"CAL51"
12.381,45093,"CAL51"
11.794,48589,"CAL51"
15.25,50140,"CAL51"
13.72,50715,"CAL51"
15.379,50727,"CAL51"
14.646,50747,"CAL51"
14.647,50753,"CAL51"
12.285,52123,"CAL51"
12.761,52430,"CAL51"
14.547,52576,"CAL51"
15.659,58455,"CAL51"
14.299,58472,"CAL51"
15,61775,"CAL51"
13.305,142931,"CAL51"
15.412,345041,"CAL51"
12.094,348997,"CAL51"
11.34,375256,"CAL51"
8.9921,375264,"CAL51"
13.781,375354,"CAL51"
14.683,375366,"CAL51"
14.754,375390,"CAL51"
14.552,375435,"CAL51"
14.11,375447,"CAL51"
15.984,375487,"CAL51"
12.784,375496,"CAL51"
15,375560,"CAL51"
12.975,375564,"CAL51"
11.416,375594,"CAL51"
14.464,375596,"CAL51"
14.776,397964,"CAL51"
14.917,402775,"CAL51"
14.594,404452,"CAL51"
9.0772,404566,"CAL51"
14.47,410270,"CAL51"
14.947,410703,"CAL51"
14.996,414479,"CAL51"
15.714,415688,"CAL51"
15.439,416842,"CAL51"
15.026,417262,"CAL51"
15.286,429535,"CAL51"
15.053,437263,"CAL51"
14.779,437906,"CAL51"
15.582,438564,"CAL51"
15.424,438691,"CAL51"
15.293,438776,"CAL51"
14.564,442141,"CAL51"
14.72,447732,"CAL51"
14.671,449707,"CAL51"
15.19,452570,"CAL51"
14.682,463198,"CAL51"
14.26,596868,"CAL51"
15.365,600054,"CAL51"
15.858,608062,"CAL51"
12.3,18311,"HCC1395"
15.121,23256,"HCC1395"
14.312,25036,"HCC1395"
14.817,25393,"HCC1395"
15.82,26870,"HCC1395"
13.544,26914,"HCC1395"
14.812,26972,"HCC1395"
12.923,27894,"HCC1395"
9.6778,28172,"HCC1395"
14.999,29985,"HCC1395"
13.078,32372,"HCC1395"
12.681,32653,"HCC1395"
12.944,33166,"HCC1395"
9.2882,36599,"HCC1395"
6.1529,37190,"HCC1395"
14.077,39782,"HCC1395"
11.727,44503,"HCC1395"
13.88,44511,"HCC1395"
13.175,45093,"HCC1395"
11.824,46792,"HCC1395"
13.277,48589,"HCC1395"
14.549,50140,"HCC1395"
14.411,50715,"HCC1395"
14.469,50727,"HCC1395"
14.145,50747,"HCC1395"
14.442,50753,"HCC1395"
13.407,52123,"HCC1395"
13.359,52430,"HCC1395"
13.871,52576,"HCC1395"
15.366,58455,"HCC1395"
13.373,58472,"HCC1395"
14.331,61775,"HCC1395"
14.638,142931,"HCC1395"
14.335,345041,"HCC1395"
12.206,348997,"HCC1395"
14.316,350548,"HCC1395"
12.944,375256,"HCC1395"
9.8537,375264,"HCC1395"
14.567,375354,"HCC1395"
14.519,375366,"HCC1395"
15.679,375390,"HCC1395"
13.966,375435,"HCC1395"
13.075,375447,"HCC1395"
15.259,375487,"HCC1395"
13.526,375496,"HCC1395"
14.543,375560,"HCC1395"
12.94,375564,"HCC1395"
13.327,375594,"HCC1395"
14.511,375596,"HCC1395"
15.186,397964,"HCC1395"
14.119,402775,"HCC1395"
13.176,404452,"HCC1395"
11.376,404566,"HCC1395"
13.45,410270,"HCC1395"
14.756,410703,"HCC1395"
14.602,414479,"HCC1395"
14.973,415688,"HCC1395"
14.92,416842,"HCC1395"
15.025,417262,"HCC1395"
15.365,429535,"HCC1395"
15.415,437263,"HCC1395"
15.009,437906,"HCC1395"
14.362,438564,"HCC1395"
15.07,438691,"HCC1395"
15.909,438776,"HCC1395"
13.368,442141,"HCC1395"
14.791,447732,"HCC1395"
14.412,449707,"HCC1395"
14.521,452570,"HCC1395"
14.067,463198,"HCC1395"
13.714,596868,"HCC1395"
15.259,600054,"HCC1395"
14.761,608062,"HCC1395"
11.606,18311,"HT115"
15.161,23256,"HT115"
14.641,25036,"HT115"
14.75,25393,"HT115"
15.513,26870,"HT115"
12.963,26914,"HT115"
13.063,27894,"HT115"
7.7502,28172,"HT115"
15.945,29985,"HT115"
12.74,32372,"HT115"
12.587,32653,"HT115"
12.218,33166,"HT115"
7.195,36599,"HT115"
5.0684,37190,"HT115"
14.76,39782,"HT115"
12.285,44503,"HT115"
13.793,44511,"HT115"
12.035,45093,"HT115"
13.304,48589,"HT115"
15,50140,"HT115"
14.032,50715,"HT115"
15.16,50727,"HT115"
16.604,50747,"HT115"
13.867,50753,"HT115"
12.856,52123,"HT115"
14.78,52576,"HT115"
15.472,58455,"HT115"
13.025,58472,"HT115"
14.84,61775,"HT115"
14.795,142931,"HT115"
12.98,345041,"HT115"
11.588,348997,"HT115"
14.822,350548,"HT115"
12.903,375256,"HT115"
8.4536,375264,"HT115"
14.529,375354,"HT115"
14.589,375366,"HT115"
14.085,375390,"HT115"
14.441,375435,"HT115"
12.706,375447,"HT115"
16.385,375487,"HT115"
12.234,375496,"HT115"
16.755,375560,"HT115"
11.589,375564,"HT115"
11.362,375594,"HT115"
14.383,375596,"HT115"
14.077,397964,"HT115"
14.51,402775,"HT115"
13.244,404452,"HT115"
9.7182,404566,"HT115"
13.051,410270,"HT115"
14.779,410703,"HT115"
15.839,414479,"HT115"
15.583,415688,"HT115"
15.769,416842,"HT115"
15.26,417262,"HT115"
15.962,429535,"HT115"
14.858,437263,"HT115"
14.5,437906,"HT115"
15.914,438564,"HT115"
14.895,438691,"HT115"
15.53,438776,"HT115"
13.374,442141,"HT115"
15.804,447732,"HT115"
14.838,449707,"HT115"
15.616,452570,"HT115"
16.069,463198,"HT115"
11.68,596868,"HT115"
16.026,600054,"HT115"
15.503,608062,"HT115"
12.048,18311,"LN18"
15.699,23256,"LN18"
14.026,25036,"LN18"
15.417,25393,"LN18"
16.748,26870,"LN18"
13.276,26914,"LN18"
14.887,26972,"LN18"
12.338,27894,"LN18"
10.806,28172,"LN18"
14.518,29985,"LN18"
14.206,32372,"LN18"
11.557,32653,"LN18"
12.964,33166,"LN18"
7.6649,36599,"LN18"
3.3958,37190,"LN18"
14.053,39782,"LN18"
12.576,44503,"LN18"
14.455,44511,"LN18"
12.85,45093,"LN18"
14.819,46792,"LN18"
12.652,48589,"LN18"
14.507,50140,"LN18"
14.928,50715,"LN18"
15.849,50727,"LN18"
15.559,50747,"LN18"
14.631,50753,"LN18"
12.1,52123,"LN18"
14.788,52576,"LN18"
16.474,58455,"LN18"
13.674,58472,"LN18"
15,61775,"LN18"
14.764,142931,"LN18"
13.716,345041,"LN18"
11.356,348997,"LN18"
14.855,350548,"LN18"
10.664,375256,"LN18"
8.5124,375264,"LN18"
12.939,375354,"LN18"
13.827,375366,"LN18"
13.754,375390,"LN18"
13.768,375435,"LN18"
13.764,375447,"LN18"
15.771,375487,"LN18"
12.701,375496,"LN18"
15,375560,"LN18"
13.497,375564,"LN18"
11.423,375594,"LN18"
16.201,375596,"LN18"
15.29,397964,"LN18"
15.561,402775,"LN18"
14.401,404452,"LN18"
8.1827,404566,"LN18"
14.582,410270,"LN18"
15.364,410703,"LN18"
15.088,414479,"LN18"
15.559,415688,"LN18"
15.815,416842,"LN18"
15.245,417262,"LN18"
15.711,429535,"LN18"
15.294,437263,"LN18"
15.301,437906,"LN18"
15.802,438564,"LN18"
15,438691,"LN18"
14.159,438776,"LN18"
14.535,442141,"LN18"
15.184,447732,"LN18"
15.442,449707,"LN18"
15,452570,"LN18"
15,463198,"LN18"
14.366,596868,"LN18"
15.296,600054,"LN18"
15.855,608062,"LN18"
12.975,18311,"LN229"
14.912,23256,"LN229"
14.006,25036,"LN229"
15,25393,"LN229"
15,26870,"LN229"
13.829,26914,"LN229"
15,26972,"LN229"
12.239,27894,"LN229"
12.181,28172,"LN229"
14.814,29985,"LN229"
14.243,32372,"LN229"
12.453,32653,"LN229"
13.127,33166,"LN229"
8.2994,36599,"LN229"
4.7369,37190,"LN229"
12.882,39782,"LN229"
11.193,44503,"LN229"
14.041,44511,"LN229"
13.451,45093,"LN229"
10.799,46792,"LN229"
13.643,48589,"LN229"
13.006,50140,"LN229"
14.303,50715,"LN229"
14.764,50727,"LN229"
16.369,50747,"LN229"
15.032,50753,"LN229"
13.358,52123,"LN229"
13.425,52430,"LN229"
14.675,52576,"LN229"
15,58455,"LN229"
13.773,58472,"LN229"
14.432,61775,"LN229"
11.874,142931,"LN229"
14.042,345041,"LN229"
12.205,348997,"LN229"
14.375,350548,"LN229"
11.152,375256,"LN229"
8.8652,375264,"LN229"
14.799,375354,"LN229"
14.329,375366,"LN229"
15.689,375390,"LN229"
14.719,375435,"LN229"
13.836,375447,"LN229"
15,375487,"LN229"
12.994,375496,"LN229"
16.196,375560,"LN229"
13.808,375564,"LN229"
12.159,375594,"LN229"
14.61,375596,"LN229"
14.775,397964,"LN229"
15.241,402775,"LN229"
14.118,404452,"LN229"
10.871,404566,"LN229"
14.47,410270,"LN229"
14.792,410703,"LN229"
15.249,414479,"LN229"
15,415688,"LN229"
15.127,416842,"LN229"
14.931,417262,"LN229"
15.011,429535,"LN229"
14.785,437263,"LN229"
14.697,437906,"LN229"
15.153,438564,"LN229"
15.254,438691,"LN229"
15.413,438776,"LN229"
14.842,442141,"LN229"
14.786,447732,"LN229"
14.654,449707,"LN229"
15,452570,"LN229"
15.31,463198,"LN229"
14.229,596868,"LN229"
15.021,600054,"LN229"
14.856,608062,"LN229"
16.078,23256,"NCIH1734"
15,25393,"NCIH1734"
14.698,26870,"NCIH1734"
13.137,26914,"NCIH1734"
17.549,26972,"NCIH1734"
10.843,27894,"NCIH1734"
9.2778,28172,"NCIH1734"
14.803,29985,"NCIH1734"
12.531,32653,"NCIH1734"
12.777,33166,"NCIH1734"
4.7059,36599,"NCIH1734"
5.7117,37190,"NCIH1734"
12.552,39782,"NCIH1734"
11.541,44503,"NCIH1734"
12.257,44511,"NCIH1734"
11.745,45093,"NCIH1734"
10.054,48589,"NCIH1734"
13.863,50715,"NCIH1734"
13.748,50727,"NCIH1734"
16.575,50747,"NCIH1734"
14.702,50753,"NCIH1734"
12.001,52123,"NCIH1734"
10.367,52430,"NCIH1734"
13.757,52576,"NCIH1734"
14.157,58455,"NCIH1734"
13.099,58472,"NCIH1734"
14.426,61775,"NCIH1734"
14.666,142931,"NCIH1734"
13.964,345041,"NCIH1734"
14.383,350548,"NCIH1734"
8.4314,375256,"NCIH1734"
9.546,375264,"NCIH1734"
12.409,375354,"NCIH1734"
14.057,375366,"NCIH1734"
15.085,375390,"NCIH1734"
14.264,375435,"NCIH1734"
12.367,375496,"NCIH1734"
13.954,375560,"NCIH1734"
11.312,375564,"NCIH1734"
12.225,375594,"NCIH1734"
14.974,375596,"NCIH1734"
14.303,397964,"NCIH1734"
14.686,402775,"NCIH1734"
13.979,404452,"NCIH1734"
9.3549,404566,"NCIH1734"
13.662,410270,"NCIH1734"
14.071,410703,"NCIH1734"
14.746,414479,"NCIH1734"
14.641,415688,"NCIH1734"
15.938,416842,"NCIH1734"
14.534,417262,"NCIH1734"
14.372,429535,"NCIH1734"
14.298,437263,"NCIH1734"
14.382,437906,"NCIH1734"
14.788,438564,"NCIH1734"
15.466,438691,"NCIH1734"
14.581,442141,"NCIH1734"
14.927,447732,"NCIH1734"
15.417,449707,"NCIH1734"
16.054,452570,"NCIH1734"
15.429,463198,"NCIH1734"
12.628,596868,"NCIH1734"
14.979,600054,"NCIH1734"
13.997,608062,"NCIH1734"
13.388,18311,"NCIH2291"
13.983,23256,"NCIH2291"
14.052,25036,"NCIH2291"
15.176,25393,"NCIH2291"
14.921,26870,"NCIH2291"
13.836,26914,"NCIH2291"
15.224,26972,"NCIH2291"
12.896,27894,"NCIH2291"
15,28172,"NCIH2291"
15.697,29985,"NCIH2291"
12.568,32653,"NCIH2291"
13.271,33166,"NCIH2291"
10.022,36599,"NCIH2291"
16.16,37190,"NCIH2291"
13.435,39782,"NCIH2291"
12.174,44503,"NCIH2291"
14.533,44511,"NCIH2291"
13.657,45093,"NCIH2291"
13.727,48589,"NCIH2291"
13.736,50140,"NCIH2291"
14.274,50715,"NCIH2291"
18.485,50727,"NCIH2291"
13.902,50747,"NCIH2291"
14.483,50753,"NCIH2291"
14.377,52123,"NCIH2291"
11.677,52430,"NCIH2291"
14.612,52576,"NCIH2291"
14.594,58455,"NCIH2291"
13.289,58472,"NCIH2291"
14.931,61775,"NCIH2291"
14.678,345041,"NCIH2291"
15.738,348997,"NCIH2291"
14.405,350548,"NCIH2291"
12.551,375256,"NCIH2291"
10.353,375264,"NCIH2291"
15.901,375354,"NCIH2291"
14.99,375366,"NCIH2291"
14.79,375390,"NCIH2291"
13.561,375435,"NCIH2291"
14.098,375447,"NCIH2291"
14.771,375487,"NCIH2291"
14.175,375496,"NCIH2291"
15.863,375560,"NCIH2291"
13.937,375564,"NCIH2291"
13.37,375594,"NCIH2291"
14.065,375596,"NCIH2291"
13.963,397964,"NCIH2291"
15.908,402775,"NCIH2291"
14.523,404452,"NCIH2291"
11.982,404566,"NCIH2291"
14.172,410270,"NCIH2291"
14.968,410703,"NCIH2291"
14.372,414479,"NCIH2291"
14.953,415688,"NCIH2291"
15.177,416842,"NCIH2291"
15.447,417262,"NCIH2291"
14.857,429535,"NCIH2291"
13.791,437263,"NCIH2291"
13.803,437906,"NCIH2291"
15,438564,"NCIH2291"
14.605,438691,"NCIH2291"
16.636,438776,"NCIH2291"
16.513,442141,"NCIH2291"
14.278,447732,"NCIH2291"
15.924,449707,"NCIH2291"
14.632,452570,"NCIH2291"
14.616,463198,"NCIH2291"
12.755,596868,"NCIH2291"
14.612,600054,"NCIH2291"
14.796,608062,"NCIH2291"
14.771,18311,"RERFLCAD1"
13.687,23256,"RERFLCAD1"
14.846,25036,"RERFLCAD1"
15,25393,"RERFLCAD1"
14.536,26870,"RERFLCAD1"
14.594,26914,"RERFLCAD1"
16.029,26972,"RERFLCAD1"
13.289,27894,"RERFLCAD1"
14.905,28172,"RERFLCAD1"
17.033,29985,"RERFLCAD1"
14.652,32372,"RERFLCAD1"
12.907,32653,"RERFLCAD1"
14.662,33166,"RERFLCAD1"
11.56,36599,"RERFLCAD1"
13.94,39782,"RERFLCAD1"
14.443,44503,"RERFLCAD1"
14.883,44511,"RERFLCAD1"
14.286,45093,"RERFLCAD1"
15.87,48589,"RERFLCAD1"
13.61,50140,"RERFLCAD1"
14.88,50715,"RERFLCAD1"
14.537,50727,"RERFLCAD1"
17.518,50747,"RERFLCAD1"
13.392,50753,"RERFLCAD1"
17.197,52123,"RERFLCAD1"
13.591,52430,"RERFLCAD1"
12.425,52576,"RERFLCAD1"
13.362,58455,"RERFLCAD1"
14.443,58472,"RERFLCAD1"
13.721,61775,"RERFLCAD1"
14.993,345041,"RERFLCAD1"
15.378,348997,"RERFLCAD1"
14.566,350548,"RERFLCAD1"
16.578,375256,"RERFLCAD1"
11.868,375264,"RERFLCAD1"
15,375354,"RERFLCAD1"
14.133,375366,"RERFLCAD1"
16.354,375390,"RERFLCAD1"
16.587,375435,"RERFLCAD1"
14.654,375447,"RERFLCAD1"
15,375487,"RERFLCAD1"
14.952,375496,"RERFLCAD1"
15.674,375560,"RERFLCAD1"
14.214,375564,"RERFLCAD1"
14.629,375594,"RERFLCAD1"
12.85,375596,"RERFLCAD1"
13.35,397964,"RERFLCAD1"
14.139,402775,"RERFLCAD1"
14.322,404452,"RERFLCAD1"
13.223,404566,"RERFLCAD1"
14.438,410270,"RERFLCAD1"
13.326,410703,"RERFLCAD1"
14.671,414479,"RERFLCAD1"
13.91,415688,"RERFLCAD1"
14.869,416842,"RERFLCAD1"
13.266,417262,"RERFLCAD1"
13.832,429535,"RERFLCAD1"
13.855,437263,"RERFLCAD1"
13.512,437906,"RERFLCAD1"
13.355,438564,"RERFLCAD1"
13.953,438691,"RERFLCAD1"
17.446,438776,"RERFLCAD1"
13.94,442141,"RERFLCAD1"
14.186,447732,"RERFLCAD1"
14.652,449707,"RERFLCAD1"
13.805,452570,"RERFLCAD1"
15.167,463198,"RERFLCAD1"
14.582,596868,"RERFLCAD1"
14.284,600054,"RERFLCAD1"
13.85,608062,"RERFLCAD1"
15.267,23256,"SNU1214"
13.22,25036,"SNU1214"
14.279,25393,"SNU1214"
15.206,26870,"SNU1214"
13.356,26914,"SNU1214"
14.865,26972,"SNU1214"
11.252,27894,"SNU1214"
9.6941,28172,"SNU1214"
17.024,29985,"SNU1214"
13.142,32372,"SNU1214"
12.069,32653,"SNU1214"
12.746,33166,"SNU1214"
9.2904,36599,"SNU1214"
5.6666,37190,"SNU1214"
14.448,39782,"SNU1214"
12.265,44503,"SNU1214"
13.001,44511,"SNU1214"
12.016,45093,"SNU1214"
14.748,48589,"SNU1214"
14.235,50140,"SNU1214"
14.242,50715,"SNU1214"
13.943,50727,"SNU1214"
14.534,50747,"SNU1214"
13.288,50753,"SNU1214"
12.863,52123,"SNU1214"
12.739,52430,"SNU1214"
14.069,52576,"SNU1214"
11.95,58455,"SNU1214"
12.558,58472,"SNU1214"
14.882,61775,"SNU1214"
18.023,142931,"SNU1214"
14.556,345041,"SNU1214"
12.041,348997,"SNU1214"
14.634,350548,"SNU1214"
11.15,375256,"SNU1214"
8.4464,375264,"SNU1214"
13.807,375354,"SNU1214"
13.761,375366,"SNU1214"
14.473,375390,"SNU1214"
14.04,375435,"SNU1214"
13.027,375447,"SNU1214"
14.844,375487,"SNU1214"
12.554,375496,"SNU1214"
14.712,375560,"SNU1214"
11.777,375564,"SNU1214"
11.077,375594,"SNU1214"
14.646,375596,"SNU1214"
13.372,397964,"SNU1214"
13.916,402775,"SNU1214"
12.7,404452,"SNU1214"
8.4365,404566,"SNU1214"
12.736,410270,"SNU1214"
14.05,410703,"SNU1214"
14.528,414479,"SNU1214"
14.804,415688,"SNU1214"
